term,genes,logFC_TR,logFC_gene
Srebf2,Map1lc3b,0.0,0.887859371180114
Srebf2,Bcl3,0.0,3.0160049342959603
Srebf2,Sfxn5,0.0,-0.986691047412712
Srebf2,Ctxn1,0.0,1.72416727871289
Srebf2,Lcn2,0.0,12.371630276885801
Srebf2,Dhcr7,0.0,-1.14849241913725
Srebf2,Endog,0.0,-1.08184052654559
Srebf2,Fgfr1,0.0,0.666681748495448
Srebf2,Prkag2,0.0,-0.9332497804158872
Srebf2,Tnk2,0.0,0.7047533581478951
Srebf2,Slc43a3,0.0,1.78217639643375
Srebf2,Tinagl1,0.0,10.6386377797806
Srebf2,Nupr1,0.0,3.95388290359632
Srebf2,Plce1,0.0,1.74976098876124
Srebf2,Gnai2,0.0,-0.6192473978972121
Srebf2,Serping1,0.0,3.45268811784848
Srebf2,Dbndd2,0.0,0.932035155605385
Srebf2,Larp1b,0.0,1.86348899339053
Srebf2,Tnfrsf1a,0.0,1.23743729810914
Srebf2,Ergic1,0.0,-1.01588225547383
Srebf2,Zbtb42,0.0,11.416868440338499
Srebf2,Vhl,0.0,-0.890405658506843
Srebf2,Capn2,0.0,1.10347879209479
Srebf2,Lrp1,0.0,0.7104041493645391
Srebf2,Tsc22d4,0.0,0.719167610069658
Srebf2,Sqstm1,0.0,0.8808728670298259
Srebf2,9-sep,0.0,1.33856690564004
Srebf2,Sqle,0.0,-0.703380654195046
Srebf2,Itih5,0.0,1.15468566325621
Srebf2,Mgat3,0.0,1.15403424239312
Srebf2,Ndufa11,0.0,-0.6897096135165199
Srebf2,Adam15,0.0,1.31311450353688
Srebf2,Prkag1,0.0,-0.7959803054812721
Srebf2,Igfbp4,0.0,-1.3041182281371295
Srebf2,Ucp2,0.0,0.875178214922235
Srebf2,Coq7,0.0,-1.09221122551353
Srebf2,Cuedc2,0.0,-0.8588991915896671
Srebf2,Arid5a,0.0,1.56224274291414
Srebf2,Tle1,0.0,1.73221570133418
Srebf2,Pnpla2,0.0,1.41405562690097
Srebf2,Cherp,0.0,0.97079631470821
Srebf2,Agpat5,0.0,-0.768062984952783
Srebf2,Mvk,0.0,-1.08610720916179
Srebf2,Cdkn1a,0.0,2.6019394154614903
Srebf2,Calr,0.0,-0.654582415622124
Srebf2,Insig1,0.0,-0.860140111025269
Srebf2,Fads2,0.0,-0.8672138560410779
Srebf2,Fos,0.0,1.6103347880854195
Srebf2,Adamts1,0.0,2.2807212620749504
Srebf2,Zbtb16,0.0,1.47192898027774
Srebf2,Fabp7,0.0,-1.39469699858541
Srebf2,Eci1,0.0,-0.779826620216798
Srebf2,Adcy2,0.0,-0.987960799029916
Srebf2,Dbi,0.0,-0.7848862193645291
Srebf2,Thrsp,0.0,-1.48317975782157
Stat1,Iqsec2,1.0255748215943001,1.0722092871829698
Stat1,Cttn,1.0255748215943001,0.871884317253171
Stat1,Wnk2,1.0255748215943001,0.8673736606089599
Stat1,Sertad3,1.0255748215943001,9.81153668682666
Stat1,Tspan6,1.0255748215943001,-1.65997393658034
Stat1,Ywhae,1.0255748215943001,-0.577517976931598
Stat1,Adora1,1.0255748215943001,0.811800815351392
Stat1,Egln2,1.0255748215943001,0.985708466546784
Stat1,Map1lc3b,1.0255748215943001,0.887859371180114
Stat1,Tmem176b,1.0255748215943001,0.687599121483873
Stat1,Nln,1.0255748215943001,1.39220846890712
Stat1,Slc25a5,1.0255748215943001,-0.599186390920778
Stat1,Nupr1,1.0255748215943001,3.95388290359632
Stat1,Rdh12,1.0255748215943001,-12.2258128239326
Stat1,Zyx,1.0255748215943001,1.97092291436707
Stat1,Lxn,1.0255748215943001,-0.643446399310928
Stat1,Nfkbiz,1.0255748215943001,3.3174397129260296
Stat1,Igtp,1.0255748215943001,2.05299490630702
Stat1,Arhgap21,1.0255748215943001,0.8822939373645049
Stat1,Msx1,1.0255748215943001,-1.54230913173772
Stat1,Slc38a3,1.0255748215943001,-0.8504856819003871
Stat1,Col16a1,1.0255748215943001,1.31614010770213
Stat1,Ezr,1.0255748215943001,1.29677912069787
Stat1,Prkag1,1.0255748215943001,-0.7959803054812721
Stat1,Slc13a3,1.0255748215943001,-1.22581533936927
Stat1,Tspan7,1.0255748215943001,-0.593987794871595
Stat1,Mpz,1.0255748215943001,-1.27365116572079
Stat1,Tpm3,1.0255748215943001,0.97907013903664
Stat1,Lgals3bp,1.0255748215943001,1.62471911734506
Stat1,Lrg1,1.0255748215943001,11.588549376058399
Stat1,Fkbp5,1.0255748215943001,2.9158965700015496
Stat1,Rsad2,1.0255748215943001,8.69825487907841
Stat1,Gadd45b,1.0255748215943001,3.0139778847137704
Stat1,Adamts1,1.0255748215943001,2.2807212620749504
Stat1,Usp18,1.0255748215943001,3.38654995151952
Stat1,Cdc42ep1,1.0255748215943001,0.752651895034729
Stat1,Rgl1,1.0255748215943001,1.44822724280793
Stat1,Akap2,1.0255748215943001,1.47823920986839
Stat1,Tst,1.0255748215943001,-1.4489864709753502
Stat1,Lrrc59,1.0255748215943001,1.00539694427957
Stat1,Btbd1,1.0255748215943001,-0.730019106028105
Stat1,Irgm1,1.0255748215943001,3.25461559848038
Stat1,Mboat2,1.0255748215943001,-0.989395319948515
Stat1,Ifit3,1.0255748215943001,1.80493792566847
Stat1,Brd2,1.0255748215943001,1.4230071474082802
Stat1,Icam1,1.0255748215943001,4.63111401870137
Stat1,Cltb,1.0255748215943001,0.710286210787661
Stat1,Lcn2,1.0255748215943001,12.371630276885801
Stat1,Apod,1.0255748215943001,2.724557558607009
Stat1,Cd14,1.0255748215943001,9.002505156798222
Stat1,Prkag2,1.0255748215943001,-0.9332497804158872
Stat1,Cebpd,1.0255748215943001,3.65005303809689
Stat1,Psmb10,1.0255748215943001,1.12511111768917
Stat1,Psat1,1.0255748215943001,-0.7248899356061921
Stat1,Ddc,1.0255748215943001,3.26325856650662
Stat1,Ccnd2,1.0255748215943001,-1.1383466281576298
Stat1,Irf9,1.0255748215943001,1.8066570150655
Stat1,Sbno2,1.0255748215943001,2.20300050289742
Stat1,Capn2,1.0255748215943001,1.10347879209479
Stat1,Mog,1.0255748215943001,-1.57680785393442
Stat1,Itih5,1.0255748215943001,1.15468566325621
Stat1,Cmpk2,1.0255748215943001,1.4537401632435802
Stat1,Fbln5,1.0255748215943001,2.60466892896043
Stat1,Rhobtb3,1.0255748215943001,-1.58666365178498
Stat1,Rnf7,1.0255748215943001,-1.38464893149645
Stat1,Bcl2l1,1.0255748215943001,1.56188618599478
Stat1,Amot,1.0255748215943001,-0.8034937656851271
Stat1,Olfm1,1.0255748215943001,1.36979073710215
Stat1,Sdc2,1.0255748215943001,-1.12805189474856
Stat1,Mgll,1.0255748215943001,-1.03205842204148
Stat1,Cdkn1a,1.0255748215943001,2.6019394154614903
Stat1,Gria1,1.0255748215943001,-0.732816944211549
Stat1,Clec3b,1.0255748215943001,-2.98816998754897
Stat1,Insig1,1.0255748215943001,-0.860140111025269
Stat1,Fos,1.0255748215943001,1.6103347880854195
Stat1,Entpd6,1.0255748215943001,-1.34187967683492
Stat1,Myo1c,1.0255748215943001,2.0591828554543703
Stat1,Hrct1,1.0255748215943001,11.8737013234065
Stat1,Endou,1.0255748215943001,2.9540671227066
Stat1,Irf7,1.0255748215943001,4.64411515716393
Stat1,Rph3a,1.0255748215943001,1.61726221311025
Stat1,Lman2l,1.0255748215943001,-1.45624287262052
Stat1,Padi2,1.0255748215943001,-1.38276286213381
Stat1,Me1,1.0255748215943001,-0.9017070568840408
Stat1,Tmem140,1.0255748215943001,8.12745866875219
Stat1,Pcp4l1,1.0255748215943001,1.22628842982447
Stat1,Endog,1.0255748215943001,-1.08184052654559
Stat1,Gbp2,1.0255748215943001,3.56779344650008
Stat1,Taldo1,1.0255748215943001,-0.744001609511929
Stat1,Stxbp5l,1.0255748215943001,7.81358066590232
Stat1,Ifi27,1.0255748215943001,1.0392774975849
Stat1,Aplnr,1.0255748215943001,-2.5727077075754
Stat1,Tinagl1,1.0255748215943001,10.6386377797806
Stat1,Btbd3,1.0255748215943001,-1.08567802849281
Stat1,Ampd3,1.0255748215943001,1.51640627372515
Stat1,Fkbp9,1.0255748215943001,-0.6732697307110078
Stat1,Cxcl10,1.0255748215943001,4.1981203263231
Stat1,1700025g04rik,1.0255748215943001,1.95503389419332
Stat1,Eif2ak2,1.0255748215943001,1.7500485491951998
Stat1,Enoph1,1.0255748215943001,-0.9878786274372752
Stat1,Nit1,1.0255748215943001,-1.30025118105285
Stat1,Ntsr2,1.0255748215943001,-0.961959714372686
Stat1,Vdac2,1.0255748215943001,-0.799405101769667
Stat1,Ifi47,1.0255748215943001,8.44448354511911
Stat1,Plxnd1,1.0255748215943001,2.17155507555361
Stat1,Unc13a,1.0255748215943001,1.2978895053918
Stat1,Stat1,1.0255748215943001,1.0255748215943
Stat1,Xaf1,1.0255748215943001,2.2810654266586203
Stat1,Fcgr2b,1.0255748215943001,4.739663296955441
Stat1,Ednrb,1.0255748215943001,-0.881761365266408
Stat1,Drp2,1.0255748215943001,0.998898292323446
Stat1,Tgm1,1.0255748215943001,10.1166466916957
Stat1,Psmb8,1.0255748215943001,3.0448544001234
Stat1,Snx5,1.0255748215943001,-1.0950752980106702
Stat1,Mlh3,1.0255748215943001,-1.86522921547867
Stat1,Synpo,1.0255748215943001,1.74481631429092
Stat1,Gstt3,1.0255748215943001,-1.1779711855041102
Stat1,Atoh8,1.0255748215943001,1.89670988707434
Stat1,Tmem176a,1.0255748215943001,0.78425791945752
Stat1,Socs3,1.0255748215943001,5.4946754004736515
Stat1,Hdac7,1.0255748215943001,2.7228768354182296
Stat1,Peg13,1.0255748215943001,0.961598556872005
Stat1,Ptn,1.0255748215943001,-1.29276403399471
Stat1,Angptl4,1.0255748215943001,4.947794480935981
Stat1,Tpt1,1.0255748215943001,0.965316382085
Stat1,Sox2,1.0255748215943001,0.695767248220544
Stat1,Rnps1,1.0255748215943001,1.43072835214461
Stat1,Tmem9b,1.0255748215943001,-0.7094054586146741
Stat1,Dbp,1.0255748215943001,-0.950970445576342
Stat1,Fam92b,1.0255748215943001,-7.7064822179356085
Stat1,Arl6ip1,1.0255748215943001,-0.7101157881761271
Stat1,Ifitm3,1.0255748215943001,1.77155311001681
Stat1,Eef2k,1.0255748215943001,1.13785269101041
Stat1,Serping1,1.0255748215943001,3.45268811784848
Stat1,Dbndd2,1.0255748215943001,0.932035155605385
Stat1,Ifit2,1.0255748215943001,2.10737746512509
Stat1,Stat3,1.0255748215943001,1.3668596545480298
Stat1,Flot1,1.0255748215943001,1.70713649521979
Stat1,Pick1,1.0255748215943001,1.35141288037774
Stat1,Lrp1,1.0255748215943001,0.7104041493645391
Stat1,Rarg,1.0255748215943001,1.5896519601641002
Stat1,Tmem59,1.0255748215943001,-0.5992257878586329
Stat1,Wfs1,1.0255748215943001,0.74391000129034
Stat1,Ramp1,1.0255748215943001,-0.852023444241968
Stat1,Dner,1.0255748215943001,-0.8055789053226741
Stat1,Gbp5,1.0255748215943001,8.94815021584672
Stat1,Myoc,1.0255748215943001,-4.49364498904709
Stat1,Tm9sf3,1.0255748215943001,-0.700912059077705
Stat1,Gse1,1.0255748215943001,1.43091706627244
Stat1,Irf1,1.0255748215943001,4.83797241645297
Stat1,Arid5a,1.0255748215943001,1.56224274291414
Stat1,Rtp4,1.0255748215943001,3.09431556871198
Stat1,Vgll3,1.0255748215943001,11.2357202213766
Stat1,Ifrd1,1.0255748215943001,1.3652250445024898
Stat1,Osmr,1.0255748215943001,4.07971997109687
Stat1,C4b,1.0255748215943001,0.8629294530656328
Stat1,Retreg2,1.0255748215943001,-0.633796933697056
Stat1,Ptp4a2,1.0255748215943001,0.916138930499055
Stat1,Triobp,1.0255748215943001,0.835743528587376
Stat1,Fads2,1.0255748215943001,-0.8672138560410779
Stat1,Gap43,1.0255748215943001,1.7179717077344498
Stat1,Farp1,1.0255748215943001,0.8214703210374509
Stat1,Steap3,1.0255748215943001,-1.39659773731203
Stat1,Tagln3,1.0255748215943001,-2.4309624762215
Stat1,Tspan33,1.0255748215943001,-1.22007702135008
Stat3,Rbm3,1.3668596545480298,2.31696942256792
Stat3,4-sep,1.3668596545480298,-0.970946020840117
Stat3,Tspan6,1.3668596545480298,-1.65997393658034
Stat3,Sel1l3,1.3668596545480298,0.953611967667825
Stat3,Rdh12,1.3668596545480298,-12.2258128239326
Stat3,Col1a1,1.3668596545480298,-2.3054093532109503
Stat3,Rcan2,1.3668596545480298,1.05753343423903
Stat3,Igtp,1.3668596545480298,2.05299490630702
Stat3,Msx1,1.3668596545480298,-1.54230913173772
Stat3,Tnr,1.3668596545480298,-2.72894678775269
Stat3,Slc4a8,1.3668596545480298,1.09078133376784
Stat3,Eif1,1.3668596545480298,0.767280793606984
Stat3,Slc13a3,1.3668596545480298,-1.22581533936927
Stat3,Crispld2,1.3668596545480298,2.42569764965218
Stat3,Trim8,1.3668596545480298,0.997597965437188
Stat3,Mpz,1.3668596545480298,-1.27365116572079
Stat3,Slc30a1,1.3668596545480298,-1.39168848941024
Stat3,Tns2,1.3668596545480298,1.25322206003601
Stat3,Hmgn1,1.3668596545480298,2.04568614049612
Stat3,Irgm1,1.3668596545480298,3.25461559848038
Stat3,Gpm6a,1.3668596545480298,-0.956610671011874
Stat3,Ppp1r1a,1.3668596545480298,-0.933911070926477
Stat3,Laptm4a,1.3668596545480298,-0.7327792346399449
Stat3,Fbxo31,1.3668596545480298,1.46063792234126
Stat3,Vldlr,1.3668596545480298,-1.83026057068571
Stat3,Apod,1.3668596545480298,2.724557558607009
Stat3,Dhrs7,1.3668596545480298,-1.73328289398949
Stat3,Rida,1.3668596545480298,-0.7368391558140709
Stat3,Cebpd,1.3668596545480298,3.65005303809689
Stat3,Smyd1,1.3668596545480298,-1.13314043139754
Stat3,Cnr1,1.3668596545480298,10.410477886812401
Stat3,Sbno2,1.3668596545480298,2.20300050289742
Stat3,Lpar1,1.3668596545480298,-2.07186156618779
Stat3,Itih5,1.3668596545480298,1.15468566325621
Stat3,Il13ra1,1.3668596545480298,5.90093880402698
Stat3,Gpx1,1.3668596545480298,1.23589946902744
Stat3,Mvk,1.3668596545480298,-1.08610720916179
Stat3,Etl4,1.3668596545480298,0.6659377243394721
Stat3,Enpp2,1.3668596545480298,-0.8335683236942341
Stat3,Tmc7,1.3668596545480298,-1.08482337626656
Stat3,Smg5,1.3668596545480298,1.2103863547425502
Stat3,Rtn2,1.3668596545480298,-2.1130179131002502
Stat3,Camk2n1,1.3668596545480298,2.06631650912027
Stat3,Me1,1.3668596545480298,-0.9017070568840408
Stat3,Cd109,1.3668596545480298,2.42660773840739
Stat3,Reep5,1.3668596545480298,-0.82655870983451
Stat3,Pcp4l1,1.3668596545480298,1.22628842982447
Stat3,Endog,1.3668596545480298,-1.08184052654559
Stat3,Smo,1.3668596545480298,-0.637890903641211
Stat3,Fjx1,1.3668596545480298,-0.769956926848578
Stat3,C1ql1,1.3668596545480298,-1.5969403721536002
Stat3,Hey2,1.3668596545480298,-1.0418375756059202
Stat3,Anapc4,1.3668596545480298,-1.04235672959883
Stat3,Vdac2,1.3668596545480298,-0.799405101769667
Stat3,Fcgr2b,1.3668596545480298,4.739663296955441
Stat3,Zrsr1,1.3668596545480298,1.25762594342272
Stat3,Ednrb,1.3668596545480298,-0.881761365266408
Stat3,Ndufv2,1.3668596545480298,-0.7894053502428969
Stat3,Tmem176a,1.3668596545480298,0.78425791945752
Stat3,Socs3,1.3668596545480298,5.4946754004736515
Stat3,Apip,1.3668596545480298,-1.19141577805891
Stat3,Tgm2,1.3668596545480298,1.86225322668802
Stat3,Vamp1,1.3668596545480298,1.38004924444526
Stat3,Agap3,1.3668596545480298,1.00657490112112
Stat3,Tnfaip6,1.3668596545480298,-1.64079640893523
Stat3,Gng12,1.3668596545480298,0.927816888105086
Stat3,Tmem9,1.3668596545480298,-1.11165163098809
Stat3,Tmem135,1.3668596545480298,-0.913268670783139
Stat3,Cidea,1.3668596545480298,-2.15820148811373
Stat3,Eps15,1.3668596545480298,-1.08785648980282
Stat3,Stat3,1.3668596545480298,1.3668596545480298
Stat3,Zc3hav1,1.3668596545480298,1.6832293486397705
Stat3,Cic,1.3668596545480298,0.804834952404368
Stat3,Fxyd6,1.3668596545480298,-1.18541082396483
Stat3,Dner,1.3668596545480298,-0.8055789053226741
Stat3,Tm9sf3,1.3668596545480298,-0.700912059077705
Stat3,Irf1,1.3668596545480298,4.83797241645297
Stat3,Rtp4,1.3668596545480298,3.09431556871198
Stat3,Ifrd1,1.3668596545480298,1.3652250445024898
Stat3,Tuba4a,1.3668596545480298,-0.9561812419570508
Stat3,Asrgl1,1.3668596545480298,-0.742207158653231
Stat3,Tagln3,1.3668596545480298,-2.4309624762215
Stat3,Wnk2,1.3668596545480298,0.8673736606089599
Stat3,Cacna2d3,1.3668596545480298,1.68341948083283
Stat3,Hadh,1.3668596545480298,-0.6953391990294799
Stat3,Plod2,1.3668596545480298,-1.5416139475777098
Stat3,Senp8,1.3668596545480298,-12.1880133888886
Stat3,Akap13,1.3668596545480298,4.4324970116119005
Stat3,Nupr1,1.3668596545480298,3.95388290359632
Stat3,Slc39a14,1.3668596545480298,1.92434215454566
Stat3,Cd34,1.3668596545480298,4.18132050149539
Stat3,Nfasc,1.3668596545480298,0.6124093854324761
Stat3,Lgals3bp,1.3668596545480298,1.62471911734506
Stat3,Fkbp5,1.3668596545480298,2.9158965700015496
Stat3,Gadd45b,1.3668596545480298,3.0139778847137704
Stat3,Mt1,1.3668596545480298,1.18984683902556
Stat3,Usp18,1.3668596545480298,3.38654995151952
Stat3,Cdc42ep1,1.3668596545480298,0.752651895034729
Stat3,Rgl1,1.3668596545480298,1.44822724280793
Stat3,Mboat2,1.3668596545480298,-0.989395319948515
Stat3,Brd2,1.3668596545480298,1.4230071474082802
Stat3,Echdc3,1.3668596545480298,-2.25725929885458
Stat3,Cdc42se1,1.3668596545480298,1.0875067012695
Stat3,Golga4,1.3668596545480298,1.77745677248444
Stat3,Cd14,1.3668596545480298,9.002505156798222
Stat3,Prkag2,1.3668596545480298,-0.9332497804158872
Stat3,Asxl1,1.3668596545480298,3.91570699640068
Stat3,Psat1,1.3668596545480298,-0.7248899356061921
Stat3,Mark3,1.3668596545480298,0.831399144860965
Stat3,Ndufa13,1.3668596545480298,-0.625661424419062
Stat3,Irf9,1.3668596545480298,1.8066570150655
Stat3,Mog,1.3668596545480298,-1.57680785393442
Stat3,Snrk,1.3668596545480298,-0.8827269161175602
Stat3,Cmpk2,1.3668596545480298,1.4537401632435802
Stat3,Pdxdc1,1.3668596545480298,0.7213091312381321
Stat3,Clcf1,1.3668596545480298,9.961745704909973
Stat3,Hap1,1.3668596545480298,1.52078762141199
Stat3,Ip6k1,1.3668596545480298,0.897437566880025
Stat3,Coq7,1.3668596545480298,-1.09221122551353
Stat3,Kif5a,1.3668596545480298,2.24381934599644
Stat3,Olfm1,1.3668596545480298,1.36979073710215
Stat3,Tle1,1.3668596545480298,1.73221570133418
Stat3,Junb,1.3668596545480298,4.59355025649866
Stat3,Serpina3h,1.3668596545480298,9.51492912809462
Stat3,Amigo2,1.3668596545480298,3.79732501932113
Stat3,Foxp4,1.3668596545480298,1.6093098899423302
Stat3,Iqsec1,1.3668596545480298,0.936916844056462
Stat3,Zfp503,1.3668596545480298,-1.06140952190369
Stat3,Kif5c,1.3668596545480298,1.08166567606978
Stat3,Gbp2,1.3668596545480298,3.56779344650008
Stat3,Btbd3,1.3668596545480298,-1.08567802849281
Stat3,Ampd3,1.3668596545480298,1.51640627372515
Stat3,Slc25a18,1.3668596545480298,-0.8570219948806159
Stat3,Cxcl10,1.3668596545480298,4.1981203263231
Stat3,Ergic3,1.3668596545480298,-0.6943674669140429
Stat3,Larp1b,1.3668596545480298,1.86348899339053
Stat3,Ntsr2,1.3668596545480298,-0.961959714372686
Stat3,Slc1a4,1.3668596545480298,0.614568063128815
Stat3,Camta1,1.3668596545480298,1.1611487488833898
Stat3,Akr7a5,1.3668596545480298,-0.8483575301435708
Stat3,Commd10,1.3668596545480298,-1.45758089228385
Stat3,Unc13a,1.3668596545480298,1.2978895053918
Stat3,Efhd1,1.3668596545480298,-0.943563710460913
Stat3,Pfkl,1.3668596545480298,-0.8563960779573171
Stat3,Cops6,1.3668596545480298,-0.733540882769538
Stat3,Psmb8,1.3668596545480298,3.0448544001234
Stat3,Tmed2,1.3668596545480298,-1.18350560254479
Stat3,Kctd1,1.3668596545480298,0.925741042966144
Stat3,Synpo,1.3668596545480298,1.74481631429092
Stat3,Pmm1,1.3668596545480298,-0.7734564143446279
Stat3,Midn,1.3668596545480298,1.05014803637735
Stat3,Znfx1,1.3668596545480298,1.27485166491218
Stat3,Ptn,1.3668596545480298,-1.29276403399471
Stat3,Angptl4,1.3668596545480298,4.947794480935981
Stat3,Ptgr2,1.3668596545480298,-0.9628997557836372
Stat3,Rhof,1.3668596545480298,8.74720842503346
Stat3,Arl6ip1,1.3668596545480298,-0.7101157881761271
Stat3,Ctnna2,1.3668596545480298,-1.03182063991214
Stat3,Eef2k,1.3668596545480298,1.13785269101041
Stat3,Sult1a1,1.3668596545480298,2.20860933058518
Stat3,Fam126a,1.3668596545480298,-1.7205697107661102
Stat3,Flot1,1.3668596545480298,1.70713649521979
Stat3,Def8,1.3668596545480298,-0.82479100470048
Stat3,Rarg,1.3668596545480298,1.5896519601641002
Stat3,Tmem33,1.3668596545480298,-1.00162072735205
Stat3,Gbp5,1.3668596545480298,8.94815021584672
Stat3,Hlf,1.3668596545480298,-1.07635163334953
Stat3,Neat1,1.3668596545480298,1.96061929801427
Stat3,Cstf2t,1.3668596545480298,-0.7489993469268259
Stat3,Cuedc2,1.3668596545480298,-0.8588991915896671
Stat3,Col23a1,1.3668596545480298,-0.7393322295944621
Stat3,Rdh5,1.3668596545480298,-2.02640501097053
Stat3,Bmpr1a,1.3668596545480298,-0.8091912675639151
Stat3,Triobp,1.3668596545480298,0.835743528587376
Stat3,Pamr1,1.3668596545480298,-1.60192896072359
Stat3,S1pr1,1.3668596545480298,-0.745615569057519
Stat3,Cd302,1.3668596545480298,2.1235153743241297
Stat3,Reep1,1.3668596545480298,-1.63622552694643
Stat3,Mdk,1.3668596545480298,-0.745949177132763
Stat3,Ndufc2,1.3668596545480298,-0.7729051298322549
Stat3,Farp1,1.3668596545480298,0.8214703210374509
Stat3,Sirpa,1.3668596545480298,-1.12213278492556
Stat3,Tspan33,1.3668596545480298,-1.22007702135008
Stat3,Ttll9,1.3668596545480298,10.6856363187125
Stat3,Fgfr1,1.3668596545480298,0.666681748495448
Stat3,Nln,1.3668596545480298,1.39220846890712
Stat3,Ctnna1,1.3668596545480298,0.662517628801597
Stat3,Lcat,1.3668596545480298,-1.4602200408665702
Stat3,Arl5c,1.3668596545480298,-6.26012003149994
Stat3,Marcks,1.3668596545480298,-1.01034466426731
Stat3,Eif4g1,1.3668596545480298,0.655565011546338
Stat3,Bcl7a,1.3668596545480298,1.01344944822157
Stat3,Lrig1,1.3668596545480298,0.7994297597864799
Stat3,Qdpr,1.3668596545480298,-1.19265487481533
Stat3,Timp1,1.3668596545480298,6.605256603061662
Stat3,Dlg5,1.3668596545480298,0.989970317644924
Stat3,Asna1,1.3668596545480298,-0.8388140312573241
Stat3,Parp3,1.3668596545480298,1.35493657728559
Stat3,Ndufs7,1.3668596545480298,-0.813065802754213
Stat3,Nrip3,1.3668596545480298,8.84132010809852
Stat3,Akap2,1.3668596545480298,1.47823920986839
Stat3,Lamc1,1.3668596545480298,1.07311905534781
Stat3,Kremen1,1.3668596545480298,1.69404050316394
Stat3,Btbd1,1.3668596545480298,-0.730019106028105
Stat3,Ifi204,1.3668596545480298,11.264922485917802
Stat3,Ifit3,1.3668596545480298,1.80493792566847
Stat3,Icam1,1.3668596545480298,4.63111401870137
Stat3,Gpx3,1.3668596545480298,3.7430973872170097
Stat3,Bcl3,1.3668596545480298,3.0160049342959603
Stat3,Txndc16,1.3668596545480298,-0.943738275383998
Stat3,Luzp2,1.3668596545480298,-0.690227762014858
Stat3,Ablim2,1.3668596545480298,-0.755083428478918
Stat3,Gnai2,1.3668596545480298,-0.6192473978972121
Stat3,Fus,1.3668596545480298,0.812904016463777
Stat3,Amt,1.3668596545480298,-1.49589428368523
Stat3,Capn2,1.3668596545480298,1.10347879209479
Stat3,Vim,1.3668596545480298,1.04283160254037
Stat3,Mat2a,1.3668596545480298,-1.40528829593456
Stat3,A4galt,1.3668596545480298,8.93124873671773
Stat3,Fat3,1.3668596545480298,-1.49146726649991
Stat3,Tspan3,1.3668596545480298,-0.717520795614016
Stat3,Rnf7,1.3668596545480298,-1.38464893149645
Stat3,Mapk3,1.3668596545480298,-0.7525751609315551
Stat3,Bcl2l1,1.3668596545480298,1.56188618599478
Stat3,Pygb,1.3668596545480298,-0.5939615200130761
Stat3,Gja1,1.3668596545480298,-0.821549004843463
Stat3,Mgll,1.3668596545480298,-1.03205842204148
Stat3,Mbnl2,1.3668596545480298,1.24560276236385
Stat3,Mxra7,1.3668596545480298,-1.42258198017363
Stat3,Pros1,1.3668596545480298,0.873338957220894
Stat3,Marco,1.3668596545480298,10.0887272219179
Stat3,Cdkn1a,1.3668596545480298,2.6019394154614903
Stat3,Insig1,1.3668596545480298,-0.860140111025269
Stat3,Atl2,1.3668596545480298,-0.759816515750407
Stat3,Irak3,1.3668596545480298,11.132487163413598
Stat3,Entpd6,1.3668596545480298,-1.34187967683492
Stat3,Efr3b,1.3668596545480298,1.4774575891864898
Stat3,Sfxn1,1.3668596545480298,-1.14488608940767
Stat3,Gnb5,1.3668596545480298,-1.03926833539802
Stat3,Atp5g1,1.3668596545480298,-1.0338146298913802
Stat3,Lman2l,1.3668596545480298,-1.45624287262052
Stat3,Sfxn5,1.3668596545480298,-0.986691047412712
Stat3,Kcnc3,1.3668596545480298,1.60390131034337
Stat3,4930402h24rik,1.3668596545480298,-1.15875531880065
Stat3,Aplnr,1.3668596545480298,-2.5727077075754
Stat3,Ccnh,1.3668596545480298,-1.37639440518801
Stat3,1700025g04rik,1.3668596545480298,1.95503389419332
Stat3,Enoph1,1.3668596545480298,-0.9878786274372752
Stat3,Mbp,1.3668596545480298,0.797471944092313
Stat3,Nit1,1.3668596545480298,-1.30025118105285
Stat3,Paqr8,1.3668596545480298,-0.6312212353768821
Stat3,Xaf1,1.3668596545480298,2.2810654266586203
Stat3,Agpat5,1.3668596545480298,-0.768062984952783
Stat3,9530068e07rik,1.3668596545480298,-0.7591162575123771
Stat3,Lmf1,1.3668596545480298,-1.06940506072622
Stat3,Cadm3,1.3668596545480298,0.895550273082557
Stat3,Calm1,1.3668596545480298,-0.632133889019394
Stat3,Scg5,1.3668596545480298,-1.1360028385625
Stat3,Tpt1,1.3668596545480298,0.965316382085
Stat3,Bag1,1.3668596545480298,0.8804687455045491
Stat3,Dbi,1.3668596545480298,-0.7848862193645291
Stat3,Aldh1l1,1.3668596545480298,0.6522892071695879
Stat3,Ptprd,1.3668596545480298,-0.7985554840154592
Stat3,Nf2,1.3668596545480298,1.63555732440299
Stat3,Hspb1,1.3668596545480298,5.06801252327358
Stat3,Fam241a,1.3668596545480298,10.8448927146647
Stat3,Itm2c,1.3668596545480298,-0.8711544237275849
Stat3,Timp3,1.3668596545480298,-0.851517673722332
Stat3,Tshz1,1.3668596545480298,1.2137144850324
Stat3,Ehd3,1.3668596545480298,0.9142993826705608
Stat3,Ifitm3,1.3668596545480298,1.77155311001681
Stat3,Ergic1,1.3668596545480298,-1.01588225547383
Stat3,Ifit2,1.3668596545480298,2.10737746512509
Stat3,Lrp1,1.3668596545480298,0.7104041493645391
Stat3,Ggta1,1.3668596545480298,2.8787064016948
Stat3,Myoc,1.3668596545480298,-4.49364498904709
